,title,isbn13,loan_cnt,author,publisher,sex,age,genre
8599,오늘부터 내 책 쓰기 어때요? :하루 한 장 글쓰기로 베스트셀러까지,9788925536767,1,송숙희 지음,RHK(알에이치코리아),남성,20대,Literary Collections
8600,(초보연구자를 위한) 논문쓰기 가이드,9788997937387,2,엄재근 지음,서울경제경영,여성,청소년(14~19),Self-Help
8601,처음 쓰는 논문 쓰기,9788998001049,2,박규상 글·그림,샌들코어,여성,청소년(14~19),Folklore
8602,내 말 사용 설명서 - 십 대를 위한 ‘생각하는 말하기’,9788998602932,2,"변택주 (지은이), 차상미 (그림)",원더박스,여성,청소년(14~19),Social Science
8603,"처음부터 간호사가 꿈이었나요 :간호사로 10년 후, 우리들의 솔직한 이야기",9788998602987,2,안아름 지음,원더박스,여성,청소년(14~19),Child detectives
8604,보노보노처럼 살다니 다행이야,9791130611853,2,김신회 지음,다산북스,여성,청소년(14~19),Family & Relationships
8605,어쩌다 연인 :노혜인 장편소설,9791132239925,2,지은이: 노혜인,ymbooks(와이엠북스),여성,청소년(14~19),Political Science
8606,(지금 나에게 필요한) 긍정 심리학 =Positive psychology,9791187962724,2,류쉬안 지음 ;임보미 옮김,다연,여성,청소년(14~19),Education
8607,나는 호텔을 여행한다 :여행지보다 더 설레는 테마별 호텔 여행 28,9791187980766,2,김다영 지음,반니,여성,청소년(14~19),Bakeries
8608,4차 산업혁명 문제는 과학이야 :4차 산업혁명에 숨겨진 과학의 원리들,9791187601883,2,"박재용,MID 사이언스 트렌드 엮음",MID(엠아이디),여성,청소년(14~19),Business & Economics
8609,하기 싫은 일을 하는 힘 - 기 쓰지 않고도 끝까지 해내는 마음 관리법,9791187332060,2,홍주현 (지은이),사우,여성,청소년(14~19),Family & Relationships
8610,"히든 피겨스 :미국의 우주 경쟁을 승리로 이끈, 천재 흑인 여성 수학자들의 이야기",9791187336655,2,마고 리 셰털리 지음 ;고정아 옮김,동아엠앤비,여성,청소년(14~19),Folklore
8611,비가 와,9791187439998,2,이상윤 (지은이),책고래,여성,청소년(14~19),Fiction
8612,미술관에 간 화학자 :두 번째 이야기,9791187150565,2,전창림 지음,어바웃어북,여성,청소년(14~19),Fiction
8613,"심심할 때 우주 한 조각 :태양과 별, 은하를 누비며 맛보는 교양천문학",9791155429884,2,콜린 스튜어트 지음 ;허성심 옮김,매경출판,여성,청소년(14~19),Business & Economics
8614,나는 초콜릿의 달콤함을 모릅니다,9791156751410,2,"타라 설리번 (지은이), 이보미 (옮긴이)",푸른숲주니어,여성,청소년(14~19),Education
8615,우울할 땐 뇌과학,9791156757344,2,앨릭스 코브 지음 ;정지인 옮김,푸른숲,여성,청소년(14~19),Diaries
8616,10대처럼 들어라 :곁을 주지 않는 사춘기 세대와 대중음악으로 소통하기,9791187135036,2,박하재홍 지음,슬로비,여성,청소년(14~19),Business & Economics
8617,모두의 파이썬 =20일 만에 배우는 프로그래밍 기초 /Python for everyone,9791186978894,2,이승찬 지음,길벗,여성,청소년(14~19),Literary Collections
8618,구글의 미래 :what google really wants,9791186805268,2,토마스 슐츠 지음 ;이덕임 옮김,비즈니스북스,여성,청소년(14~19),Fiction
8619,공학은 세상을 어떻게 바꾸었을까?,9791186688847,2,"황진규 (지은이), 박연옥 (그림)",어린이나무생각,여성,청소년(14~19),Korean language materials
8620,울고 화내고 멍때려라 - 꿈을 찾는 특별한 방법,9791186361603,2,설흔,나무를심는사람들,여성,청소년(14~19),Business & Economics
8621,우리 동네 달걀왕,9791186075296,2,오하나 글·그림,파란자전거,여성,청소년(14~19),Chinese characters
8622,EBS 대입 자기소개서 바이블 :대입 수시전형 합격의 열쇠,9791186082201,2,김한슬 외 73인 엮음,이비에스미디어,여성,청소년(14~19),Literary Collections
8623,게놈에 담긴 미래 :유전체 정보와 맞춤의료,9791185585390,2,마이클 스나이더 지음 ;이상혁 옮김,생각의힘,여성,청소년(14~19),Family & Relationships
8624,빛공해 :생태계 친구들이 위험해요!,9791185394565,2,강경아 글 ;김우선 그림,와이즈만 Books,여성,청소년(14~19),Literary Collections
8625,내일은 실험왕 50 - 빅뱅 우주론,9791164135790,2,"스토리 a. (지은이), 홍종현 (그림), 박완규, 이창덕 (감수)",아이세움,여성,청소년(14~19),Brothers and sisters
8626,쿠키런 수상한 모험 과학 상식,9791164386444,2,"임우영 (지은이), 유희석 (그림), 정효해 (감수)",서울문화사,여성,청소년(14~19),Chinese characters
8627,페스트 :1947년 오리지널 초판본 표지디자인,9791164452125,2,알베르 카뮈 지음 ;변광배 옮김,미르북컴퍼니,여성,청소년(14~19),Korean language materials
8628,(허팝과 함께하는) 유튜브 크리에이터 되기,9791162240007,2,"허팝,안정기 지음",한빛미디어,여성,청소년(14~19),Education
8629,십 대를 위한 쓰담쓰담 마음 카페,9791160946598,2,김은재 (지은이),사계절,여성,청소년(14~19),Literary Collections
8630,(명역고전) 논어 :인생을 위한 고전,9791160800319,2,공자 지음 ;김원중 옮김,Humanist(휴머니스트),여성,청소년(14~19),Business & Economics
8631,"길 위의 세계사 :호모 사피엔스에서 우주인까지, 길 떠난 인류의 역사",9791160400519,2,지은이: 조성은 ;그린이: 장선환,한겨레출판,여성,청소년(14~19),Literary Collections
8632,쓰레기 제로 라이프 - 나와 세상을 바꾸는 삶,9791159712999,2,"실비 드룰랑 (지은이), 장 부르기뇽 (그림), 이나래 (옮긴이)",북스힐,여성,청소년(14~19),Chinese characters
8633,(의료 및 약학계열 종사자를 위한) 항생제 열전 =History of antimicrobials from the aspect of structure-activity relationship,9791159554193,2,저자: 유진홍,군자출판사,여성,청소년(14~19),Business & Economics
8634,나는 포옹이 낯설다 :로렌초 마로네 장편소설,9791159252310,2,지은이: 로렌초 마로네 ;옮긴이: 이승수,들녘,여성,청소년(14~19),Business & Economics
8635,팥빙수의 전설,9788901232232,22,이지은 (지은이),웅진주니어,,,Literary Collections
8636,공간이 만든 공간 :새로운 생각은 어떻게 만들어지는가,9788932474274,22,유현준 지음,을유문화사,,,Business & Economics
8637,족제비,9791164520121,19,"신시아 디펠리스 (지은이), 박중서 (옮긴이)",찰리북,,,Business & Economics
8638,OK슈퍼 과자 질소 도난 사건,9788936443085,20,"송라음 (지은이), 최민지 (그림)",창비,,,Business & Economics
8639,아들 도키오,9788934977056,20,지은이: 히가시노 게이고 ;옮긴이: 문승준,김영사,,,Fiction
8640,코믹 메이플 스토리 수학도둑 46 - 국내 최초 수학논술만화,9788926398395,20,"송도수 (글), 서정 엔터테인먼트 (그림), 여운방 (감수)",서울문화사,,,Literary Collections
8641,천하무적 개냥이 수사대 1 - 토깽이 박물관 도난 사건,9791190786508,21,"이승민 (지은이), 하민석 (그림)",위즈덤하우스,,,Business & Economics
8642,나에게 없는 딱 세 가지,9791190786232,21,"황선미 (지은이), 양싼싼 (그림), 이보연",위즈덤하우스,,,Literary Collections
8643,악플 전쟁 :이규희 장편동화,9788997798131,22,지은이: 이규희 ;그린이: 한수진,별숲,,,Korea
8644,해골이 딸꾹 딸꾹,9791188991440,8,마저리 카일러,길벗스쿨,,영유아(0~5),Literary Collections
8645,잘못 뽑은 전교 회장,9788934995494,23,"이은재 (지은이), 신민재 (그림)",주니어김영사,,,Self-Help
8646,신통방통 홈쇼핑 - 제24회 황금도깨비상 수상작,9788949121840,23,"이분희 (지은이), 이명애 (그림)",비룡소,,,Education
8647,날씨가 좋으면 찾아가겠어요 :이도우 장편소설,9788952791160,23,지은이: 이도우,시공사,,,Business & Economics
8648,콩이네 옆집이 수상하다!,9788954643740,23,"천효정 (지은이), 윤정주 (그림)",문학동네어린이,,,Education
8649,고무줄은 내 거야,9788962472127,23,"요시타케 신스케 (지은이), 유문조 (옮긴이)",위즈덤하우스,,,Education
8650,거꾸로 오르기 숙제,9791155682456,42,글·그림: 후쿠다 이와오 ;옮김: 신은주,루크하우스,,초등(8~13),Education
8651,수상한 식당,9788963192390,42,박현숙,북멘토,,초등(8~13),Education
8652,타임머신을 타고 온 선생님,9788959777211,42,원유순 글 ;이형진 그림,좋은책신사고 좋은책어린이,,초등(8~13),Fiction
8653,플랑크톤의 비밀 :지구를 지키는 작은 생명체,9788930268738,42,글·사진: 김종문 ;그림: 이경국,예림당,,초등(8~13),Literary Collections
8654,더 커다란 대포를,9788970946429,13,후타미 마사나오 글·그림 ;김현주 옮김,한림출판사,,유아(6~7),Education
8655,엄마를 화나게 하는 10가지 방법,9788972886211,13,실비 드 마튀이시왹스 글 ;이정주 옮김,작가정신,,유아(6~7),Book industries and trade
8656,흉내쟁이 곰 파랑이가 쿵!,9788983090331,13,엘리 샌달 지음 ;정경임 옮김,지양사·키드북,,유아(6~7),"Children' s stories, Korean"
8657,"할머니, 어디가요? 쑥 뜯으러 간다! :옥이네 봄 이야기",9788984285811,13,조혜란 그리고 씀,보리,,유아(6~7),Comics & Graphic Novels
8658,서로를 보다 :동물들이 나누는 이야기,9788989646853,13,윤여림 글 ;이유정 그림,낮은산,,유아(6~7),Education
8659,혼자 남은 착한 왕,9788989654957,13,이범재 글·그림,계수나무,,유아(6~7),Multicultural education
8660,"안 돼, 내 사과야!",9788991550414,13,그웬돌린 레송 글 ;이충호 옮김,두레아이들,,유아(6~7),Fiction
8661,김치가 최고야,9788997984350,13,김난지 글 ;최나미 그림,천개의바람,,유아(6~7),"Comic books, strips, etc"
8662,웃음은 힘이 세다,9788998465742,13,허은미 글 ;윤미숙 그림,한울림어린이,,유아(6~7),Fiction
8663,암탉과 누렁이 :닭 쫓던 개 지붕 쳐다본다,9788998973131,13,정하섭 지음 ;한병호 그림,키큰도토리,,유아(6~7),Family & Relationships
8664,시계의 여행,9791157850105,13,지은이: 후타미 마사나오 ;옮긴이: 김윤정,키다리,,유아(6~7),"Children's stories, Korean"
8665,코믹 메이플 스토리 수학도둑 71 - 국내 최초 수학논술만화,9791164381104,13,"송도수 (지은이), 서정 엔터테인먼트 (그림), 여운방 (감수)",서울문화사,,유아(6~7),Fiction
8666,오누이 이야기,9791160945348,13,이억배 (지은이),사계절,,유아(6~7),Conversation
8667,씩씩한 발레리나,9788928315642,7,최은영 글 ;김진화 그림,좋은책신사고 좋은책어린이,,영유아(0~5),Education
8668,나오니까 좋다,9791160943627,13,김중석 (지은이),사계절,,유아(6~7),Family & Relationships
8669,스무고개 탐정의 탐정수업,9788949195995,162,"허교범 (지은이), 고상미 (그림)",비룡소,,,Fiction
8670,도토리 마을의 놀이 가게,9788901213736,7,"나카야 미와 (지은이), 고향옥 (옮긴이)",웅진주니어,,영유아(0~5),Comics & Graphic Novels
8671,벚꽃 팝콘,9788901241371,7,백유연 (지은이),웅진주니어,,영유아(0~5),Comics & Graphic Novels
8672,비가 그치면…,9788911126163,7,"도노우치 마호 (지은이), 김숙 (옮긴이)",국민서관,,영유아(0~5),Health & Fitness
8673,(신비아파트) 고스트 탐험대 :세계 상징문화 학습만화,9788926379783,7,글: 임우영 ;오윤미,서울문화사,,영유아(0~5),Fiction
8674,다 있어 자판기,9788927196020,7,오수민 글;이덕화 그림,,,영유아(0~5),Literary Collections
8675,도토리가 없잖아,9788927191124,7,마베 가요 글;히로카와 사에코 그림,,,영유아(0~5),"Children's stories, Korean"
8676,금도끼 은도끼,9788927186403,7,글: 김응 ;그림: 김지연,그레이트kids(그레이트키즈),,영유아(0~5),Environment
8677,와글와글 곤충 운동회,9788927189541,7,류혜인 글,그레이트Books,,영유아(0~5),"Children's stories, Portuguese"
8678,나만 남은 거야?,9788927189589,7,강은경 글,그레이트Books,,영유아(0~5),"Graphic novels, Children's"
8679,떡 먹기 내기,9788927185987,7,글: 강은경 ;그림: 홍선주,그레이트kids(그레이트키즈),,영유아(0~5),Education
8680,소금 나오는 맷돌,9788927186205,7,글: 정미희 ;그림: 김아영,그레이트kids(그레이트키즈),,영유아(0~5),Comics & Graphic Novels
8681,팥 할아범과 토끼 가족,9788927185772,7,글: 정미희 ;그림: 정문주,그레이트kids(그레이트키즈),,영유아(0~5),Fiction
8682,자린고비와 달랑꼽재기,9788927185796,7,글: 정재은 ;그림: 한상언,그레이트kids(그레이트키즈),,영유아(0~5),Family & Relationships
8683,David gets in trouble,9780439051545,7,by David Shannon,Scholastic Inc,,영유아(0~5),Fiction
8684,Bubble trouble,9780439594172,7,by Mary Packard ;illustrated by Elena Kuckarik,Scholastic,,영유아(0~5),Fiction
8685,Strawberries Are Red (Board Book),9781406325102,7,Petr Horacek,WalkerBooks,,영유아(0~5),Insect pests
8686,"Good News, Bad News",9781452101101,7,MacK|Jeff,ChronicleBooks,,영유아(0~5),Comics & Graphic Novels
8687,[노부영] A Hole in the Bottom of the Sea(CD1장포함),9781782850434,7,Jessica Law,BarefootBooks,,영유아(0~5),Comics & Graphic Novels
8688,(신화 할아버지가 들려주는) 만화 정통 삼국지,9791186844014,2,원작: 나관중 ;그림: 서영,Kone(케이원미디어),남성,60대 이상,Business & Economics
8689,조선의 권력자들 - 그들은 어떻게 시대를 만들었는가,9791187400516,2,조민기 (지은이),책비,남성,60대 이상,Fiction
8690,Kate and Nate Are Running Late! (Hardcover),9781250000804,1,"단 야까리노, Kate Egan (지은이)",Feiwel & Friends,여성,60대 이상,Family & Relationships
8691,The Thrifty Guide to Ancient Rome: A Handbook for Time Travelers (Paperback),9781101998106,1,Jonathan W. Stokes (지은이),Puffin,여성,60대 이상,Korean literature
8692,How many feet? how many tails?,9780590673600,1,story and activities by Marilyn Burns ;illustrated by Lynn Adams,Scholastic,남성,60대 이상,Self-Help
8693,"Do You Remember? (Paperback, Main)",9780571321148,1,Helen Docherty (지은이),Faber & Faber,남성,60대 이상,Literary Collections
8694,Snow (Paperback),9780571305575,1,Walter De LA Mare (지은이),Faber Children's Books,남성,60대 이상,Fiction
8695,"Are the Dinosaurs Dead, Dad? null",9780552563666,1,Julie Middleton,PictureCorgi,남성,60대 이상,Fiction
8696,Princess Poppy : The Birthday (Paperback),9780552561372,1,Janey Louise Jones,PictureCorgi,남성,60대 이상,Environment
8697,Shark in the Park (Paperback),9780552549776,1,닉 샤렛 (지은이),Corgi Childrens,남성,60대 이상,Environment
8698,One Drowsy Dragon (Hardcover),9780545165570,1,Ethan Long (지은이),Orchard Books,남성,60대 이상,"Comic books, strips, etc"
8699,Puffin Young Readers Level 3 : Fox All Week,9780448478678,1,Edward Marshall,PenguinBooks,남성,60대 이상,"Graphic novels, Children's"
